time,NP,sun_altitude,sun_azimuth,irradiance_real,irradiance_fc,pv_size
2021-02-06 17:30:00+00:00,20.7309,-5.517769694894635,252.3005232260257,0.0,0.0,0.2
2021-02-06 17:45:00+00:00,26.5182,-7.9310517638836835,255.01532190492892,0.0,0.0,0.2
2021-02-06 18:00:00+00:00,29.8887,-10.36676247659747,257.71844386477284,0.0,0.0,0.2
2021-02-06 18:15:00+00:00,32.652,-12.82394120353177,260.419372671718,0.0,0.0,0.2
2021-02-06 18:30:00+00:00,32.0988,-15.298841982215356,263.128108646118,0.0,0.0,0.2
2021-02-06 18:45:00+00:00,29.8674,-17.786784184048916,265.8552571899158,0.0,0.0,0.2
2021-02-06 19:00:00+00:00,30.489,-20.282626934356102,268.6121368936645,0.0,0.0,0.2
2021-02-06 19:15:00+00:00,23.0046,-22.780885989313244,271.410906970192,0.0,0.0,0.2
2021-02-06 19:30:00+00:00,20.9001,-25.27572625857841,274.26471311088994,0.0,0.0,0.2
2021-02-06 19:45:00+00:00,16.7865,-27.760897823545317,277.18784977274095,0.0,0.0,0.2
2021-02-06 20:00:00+00:00,16.805699999999998,-30.22963780866337,280.19593483123214,0.0,0.0,0.2
2021-02-06 20:15:00+00:00,16.512600000000003,-32.67454544442396,283.30608897262584,0.0,0.0,0.2
2021-02-06 20:30:00+00:00,15.206099999999998,-35.087432165526074,286.5371064087444,0.0,0.0,0.2
2021-02-06 20:45:00+00:00,16.814999999999998,-37.459146819761415,289.9095944787473,0.0,0.0,0.2
2021-02-06 21:00:00+00:00,14.7486,-39.779376396282345,293.4460462012955,0.0,0.0,0.2
2021-02-06 21:15:00+00:00,11.5677,-42.03642495939391,297.1707904719832,0.0,0.0,0.2
2021-02-06 21:30:00+00:00,10.5588,-44.21697822031605,301.10973835152083,0.0,0.0,0.2
2021-02-06 21:45:00+00:00,15.3525,-46.30586933691907,305.28981124449723,0.0,0.0,0.2
2021-02-06 22:00:00+00:00,18.3762,-48.285874250695976,309.7379019010437,0.0,0.0,0.2
